D1CNTY,INTPTLAT,INTPTLONG,CASEKEY,start_year,FILEFY,D1ZIP,DISTRICT_NS,NOB,debt_limit,result,PRFILE,D1FPRSE,JOINT,D2FPRSE,ECRDTRS,DBTRTYP,CASETYP,org_chap,crnt_chap,cl_chap,SEQ,duration,duration_day,duration_weeks,duration_months,start,close,closed,assets,real_property,personal_property,liabilities,secured,unsecured1,unsecured2,debts,discharged,not_discharged,income_average,income_current,expenses_average,zip,latitude,longitude,lat,long
45075,33.436135,-80.802913,04203200394200,2020,2021,290590000,SC,n,1500000,NA,Y,n,n,NA,A,i,v,12,12,NA,0,1073,1073,153.285714285714,35,2020-10-22,2023-09-30,TRUE,844869,498000,346869,862664.64,737027.62,0,125637.02,862664.64,862664.64,0,5543.76,NA,5149.89,29059,33.3,-80.4,33.3,-80.4
45075,33.436135,-80.802913,042031900941r1,2019,2020,290590000,SC,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,1,1685,1685,240.714285714286,55,2019-02-18,2023-09-30,TRUE,880275,498000,382275,867398.64,742409.62,0,124989.02,867398.64,867398.64,0,5962.51,NA,6014.25,29059,33.3,-80.4,33.3,-80.4
45081,34.005278,-81.727903,04203090171300,2009,2009,291380000,SC,n,1500000,dismiss,N,n,y,n,B,i,v,12,13,13,0,340,340,48.5714285714286,11,2009-03-06,2010-02-09,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29138,34,-81.8,34,-81.8
45081,34.005278,-81.727903,04203100869600,2010,2011,291380000,SC,n,1500000,dismiss,N,y,n,NA,A,i,v,12,12,12,0,112,112,16,3,2010-12-06,2011-03-28,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29138,34,-81.8,34,-81.8
45085,33.916253,-80.382288,04203150608600,2015,2016,291140000,SC,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,1985,1985,283.571428571429,65,2015-11-12,2021-04-19,TRUE,746185.74,442867,303318.74,611284.58,268229.42,171527.58,171527.58,611284.58,611284.58,0,4584.57,NA,3400,29114,33.95,-79.93,33.95,-79.93
45085,33.916253,-80.382288,04203150608500,2015,2016,291140000,SC,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,1985,1985,283.571428571429,65,2015-11-12,2021-04-19,TRUE,1427988.28,348300,1079688.28,1908809.45,1694958.95,0,213850.5,1908809.45,1908809.45,0,6540.94,NA,6485.65,29114,33.95,-79.93,33.95,-79.93
45087,34.69039,-81.615901,04207140329900,2014,2014,293790000,SC,h,1500000,discharge,N,n,n,NA,D,n,v,12,12,12,0,2293,2293,327.571428571429,75,2014-06-06,2020-09-15,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29379,34.7,-81.6,34.7,-81.6
45089,33.626463,-79.716475,04202160545700,2016,2017,291020000,SC,n,1500000,dismiss,N,n,n,NA,A,i,v,13,12,12,0,266,266,38,9,2016-10-31,2017-07-24,TRUE,1725440,390000,1335440,1095767.92,886176.11,20500,189091.81,1095767.92,1095767.92,0,21621,0,6092,29102,33.6,-80.2,33.6,-80.2
45089,33.626463,-79.716475,04202170446300,2017,2017,290560000,SC,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,899,899,128.428571428571,29,2017-09-05,2020-02-21,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29056,33.6,-80,33.6,-80
45089,33.626463,-79.716475,04202190668500,2019,2020,290560000,SC,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,511,511,73,17,2019-12-20,2021-05-14,TRUE,745350,105000,640350,1358630.76,1232282.03,2568.41,123780.32,1358630.76,1358630.76,0,21621,NA,4280.21,29056,33.6,-80,33.6,-80
46003,43.724719,-98.577587,08694204036600,2020,2020,573756140,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,385,385,55,13,2020-09-17,2021-10-07,TRUE,2122430.75,1345808,776622.75,2209221.82,1813634.86,49589.28,345997.68,2209221.82,2159632.54,49589.28,18333.09,0,6266.16,57375,43.6,-98.5,43.6,-98.5
46005,44.418265,-98.279422,08694174007600,2017,2017,573480000,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2022,2022,288.857142857143,66,2017-03-14,2022-09-26,TRUE,3548419.23,1956951,1591468.23,3033510.87,2713824.53,NA,319686.34,NA,NA,NA,20939.26,NA,6502.01,57348,44.6,-98.4,44.6,-98.4
46005,44.418265,-98.279422,08694224003600,2022,2022,570100000,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,568,568,81.1428571428571,18,2022-03-11,2023-09-30,TRUE,348007.84,160500,187507.84,912408.08,912408.08,0,0,NA,NA,NA,7385.71,NA,6876.87,57010,42.8,-96.8,42.8,-96.8
46005,44.418265,-98.279422,08694204036300,2020,2020,573507602,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,1090,1090,155.714285714286,36,2020-09-11,2023-09-06,TRUE,4054319.82,2923000,1131319.82,2686006.91,2686006.91,0,0,2686006.91,2686006.91,0,17738.06,1028.97,8706.04,57350,44.4,-98.2,44.4,-98.2
46005,44.418265,-98.279422,08694204047700,2020,2021,573506621,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,1004,1004,143.428571428571,33,2020-12-30,2023-09-30,TRUE,274482.58,56455,218027.58,715859.66,298181.91,0,417677.75,715859.66,715859.66,0,4635,0,4220.9,57350,44.4,-98.2,44.4,-98.2
46007,43.186912,-101.677181,08695225004700,2022,2022,575515616,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,478,478,68.2857142857143,15,2022-06-09,2023-09-30,TRUE,1408874.41,774000,634874.41,2092824.19,1215872.71,26570.27,850381.21,NA,NA,NA,3859.56,NA,3319.19,57551,43.2,-101.7,43.2,-101.7
46009,42.985799,-97.884199,08694084041300,2008,2008,573150000,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,13,13,0,680,680,97.1428571428571,22,2008-07-09,2010-05-20,TRUE,331100,1500,329600,361257.53,250000,417.01,110840.52,361257.53,276983.17,84274.36,1673.78,2187.4,1605,57315,43,-98,43,-98
46009,42.985799,-97.884199,08694214026400,2021,2021,573156200,SD,n,1500000,NA,N,n,y,n,A,i,v,13,12,NA,0,771,771,110.142857142857,25,2021-08-20,2023-09-30,TRUE,765713,232500,533213,1206099.76,630823,0,575276.76,1206099.76,1206099.76,0,3848.28,5532,3733,57315,43,-98,43,-98
46011,44.376675,-96.797797,08694114039700,2011,2011,570260000,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,197,197,28.1428571428571,7,2011-05-23,2011-12-06,TRUE,1358869.06,0,1358869.06,1824759.47,1677586.56,0,147172.91,1824759.47,1824759.47,0,84000,0,62262,57026,44.3,-96.5,44.3,-96.5
46011,44.376675,-96.797797,08694204005100,2020,2020,570060000,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,1306,1306,186.571428571429,42,2020-03-03,2023-09-30,TRUE,300465,180000,120465,659228.22,233318,0,425910.22,659228.22,659228.22,0,8143.57,8143.57,9951.98,57006,44.3,-96.8,44.3,-96.8
46011,44.376675,-96.797797,08694204044500,2020,2021,570260000,SD,n,1500000,NA,Y,n,y,n,A,i,v,12,12,NA,0,1051,1051,150.142857142857,34,2020-11-13,2023-09-30,TRUE,2406509,825600,1580909,3556323,2800612,0,755711,3556323,3556323,0,10496,NA,8402,57026,44.3,-96.5,44.3,-96.5
46013,45.589254,-98.352175,08691181008700,2018,2018,574600000,SD,n,1500000,dismiss,Y,n,y,n,A,i,v,12,12,12,0,305,305,43.5714285714286,10,2018-08-23,2019-06-24,TRUE,863974,496000,367974,855470.47,826367.21,0,29103.26,855470.47,855470.47,0,0,NA,5415,57460,45.3,-98.7,45.3,-98.7
46013,45.589254,-98.352175,08691191004600,2019,2019,574456001,SD,n,1500000,NA,N,n,y,n,A,i,v,12,12,NA,0,1591,1591,227.285714285714,52,2019-05-23,2023-09-30,TRUE,2126946.62,660000,1466946.62,1843082.35,1427034.85,0,416047.5,1843082.35,1843082.35,0,23727.35,0,8598,57445,45.5,-98.1,45.5,-98.1
46013,45.589254,-98.352175,08691191007700,2019,2019,574606900,SD,n,1500000,NA,Y,n,y,n,A,i,v,12,12,NA,0,1479,1479,211.285714285714,48,2019-09-12,2023-09-30,TRUE,716470.8,481000,235470.8,802899.3,761073.61,0,41825.69,NA,NA,NA,5550.15,NA,4715.56,57460,45.3,-98.7,45.3,-98.7
46015,43.72988,-99.092941,08694204017300,2020,2020,573702308,SD,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,1028,1028,146.857142857143,34,2020-05-12,2023-03-06,TRUE,404144,135000,269144,736970.3,668373.36,0,68596.94,736970.3,736970.3,0,10510.17,786.61,6183.2,57370,43.8,-99.1,43.8,-99.1
46015,43.72988,-99.092941,08694184001800,2018,2018,573256322,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2072,2072,296,68,2018-01-15,2023-09-18,TRUE,5392338.96,3081267,2311071.96,4074224.46,3754015.95,0,320208.51,NA,NA,NA,35173.86,NA,6354.5,57325,43.7,-99.3,43.7,-99.3
46015,43.72988,-99.092941,08694224032000,2022,2023,573706703,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,316,316,45.1428571428571,10,2022-11-18,2023-09-30,TRUE,4922464.36,2170000,2752464.36,2413343.08,2374349.43,23000,15993.65,2413343.08,2390343.08,23000,15266.8,0,6490.4,57370,43.8,-99.1,43.8,-99.1
46019,44.896226,-103.501436,08695085029500,2008,2009,577600000,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,433,433,61.8571428571429,14,2008-10-22,2009-12-29,TRUE,897395,480000,417395,905950.18,824738.66,0,81211.52,NA,NA,NA,16197.7,NA,6094,57760,44.9,-103.2,44.9,-103.2
46019,44.896226,-103.501436,08695165030600,2016,2017,577600000,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1418,1418,202.571428571429,46,2016-12-08,2020-10-26,TRUE,3003520.12,2114600,888920.12,1359139.29,1314168.62,0,44970.67,1359139.29,1359139.29,0,21638.35,0,3274.95,57760,44.9,-103.2,44.9,-103.2
46023,43.206185,-98.595143,08694024106200,2002,2002,573800000,SD,NA,1500000,discharge,NA,n,y,n,2,i,v,12,12,12,0,2645,2645,377.857142857143,87,2002-09-18,2009-12-15,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57380,43.1,-98.3,43.1,-98.3
46023,43.206185,-98.595143,08694174032900,2017,2017,573806907,SD,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,253,253,36.1428571428571,9,2017-07-24,2018-04-03,TRUE,217730,0,217730,219330,219330,0,0,NA,NA,NA,NA,NA,NA,57380,43.1,-98.3,43.1,-98.3
46023,43.206185,-98.595143,08694174019700,2017,2017,573800000,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,522,522,74.5714285714286,17,2017-05-15,2018-10-19,TRUE,1288769,750000,538769,1297889.27,1113700,0,184189.27,1297889.27,1297889.27,0,10791.2,9726.75,4987,57380,43.1,-98.3,43.1,-98.3
46025,44.855211,-97.724912,08693001001600,2000,2000,NA,SD,z,1500000,discharge,NA,NA,n,NA,1,i,v,12,12,12,0,2903,2903,414.714285714286,95,2000-02-03,2008-01-15,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.855211,-97.724912
46027,42.91615,-96.980468,08694234019300,2023,2023,570106503,SD,n,1500000,NA,N,n,n,NA,C,i,v,12,12,NA,0,82,82,11.7142857142857,2,2023-07-10,2023-09-30,TRUE,4249738.3,2800000,1449738.3,2474841.32,1938627.13,0,536214.19,2474841.32,2474841.32,0,22877,0,2325,57010,42.8,-96.8,42.8,-96.8
46029,44.966285,-97.198837,08691131006400,2013,2013,572010000,SD,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,28,28,4,1,2013-04-30,2013-05-28,TRUE,2683.89,0,2683.89,168890,0,0,168890,NA,NA,NA,NA,NA,NA,57201,44.9,-97.1,44.9,-97.1
46029,44.966285,-97.198837,08691101001200,2010,2010,572430000,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2245,2245,320.714285714286,74,2010-01-21,2016-03-15,TRUE,675720.51,228250,447470.51,1331567.27,1298104.16,0,33463.11,1331567.27,1331567.27,0,69054.73,0,38138.28,57243,44.9,-97.4,44.9,-97.4
46029,44.966285,-97.198837,08691151005800,2015,2015,572430000,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,814,814,116.285714285714,26,2015-05-04,2017-07-26,TRUE,2294073.58,180000,2114073.58,3607472.96,2573188.29,NA,1034284.67,NA,NA,NA,62547.76,NA,8002,57243,44.9,-97.4,44.9,-97.4
46029,44.966285,-97.198837,08691181002400,2018,2018,572350000,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,550,550,78.5714285714286,18,2018-03-09,2019-09-10,TRUE,1433382.87,1154475,278907.87,1308746.11,1183148.86,11938.87,113658.38,1308746.11,1308746.11,0,1829.91,NA,4391.66,57235,45.1,-97.3,45.1,-97.3
46029,44.966285,-97.198837,08691181010300,2018,2019,572010000,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,268,268,38.2857142857143,9,2018-10-10,2019-07-05,TRUE,152737,96000,56737,167215,144000,0,23215,167215,167215,0,2473.91,NA,2982,57201,44.9,-97.1,44.9,-97.1
46029,44.966285,-97.198837,08691191007800,2019,2019,572017831,SD,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,251,251,35.8571428571429,8,2019-09-20,2020-05-28,TRUE,928650,928650,0,703848.72,621188.84,0,82659.88,NA,NA,NA,0,0,0,57201,44.9,-97.1,44.9,-97.1
46029,44.966285,-97.198837,08691171010000,2017,2018,572720000,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,1246,1246,178,41,2017-10-12,2021-03-11,TRUE,780366,572653,207713,1202494.02,1200000,2494.02,0,1202494.02,1202494.02,0,0,0,850,57272,45.1,-97.5,45.1,-97.5
46029,44.966285,-97.198837,08691171010300,2017,2018,572015434,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,2167,2167,309.571428571429,71,2017-10-24,2023-09-30,TRUE,1231212.98,610000,621212.98,3771660.94,2333228.4,42491,1395941.54,3771660.94,3771660.94,0,16703.34,NA,8085,57201,44.9,-97.1,44.9,-97.1
46029,44.966285,-97.198837,08691201008100,2020,2021,572350000,SD,n,1500000,NA,Y,n,y,n,A,i,v,12,12,NA,0,1074,1074,153.428571428571,35,2020-10-21,2023-09-30,TRUE,1433463.7,1275000,158463.7,1626020.51,1407382,0,218638.51,NA,NA,NA,13579.52,NA,7558,57235,45.1,-97.3,45.1,-97.3
46029,44.966285,-97.198837,08691221000200,2022,2022,572355204,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,626,626,89.4285714285714,20,2022-01-12,2023-09-30,TRUE,233097.79,150000,83097.79,224552.81,116992.2,0,107560.61,224552.81,224552.81,0,2312.5,NA,1075,57235,45.1,-97.3,45.1,-97.3
46031,45.685671,-101.179665,08695135012500,2013,2013,576600000,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,172,172,24.5714285714286,5,2013-05-09,2013-10-28,TRUE,217357,20000,197357,133489.63,92491,3000,37998.63,133489.63,130489.63,3000,12465.08,NA,6363.93,57660,45.8,-101.5,45.8,-101.5
46035,43.680439,-98.155868,08694184028700,2018,2018,573635002,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,1415,1415,202.142857142857,46,2018-06-13,2022-04-28,TRUE,5467017.59,3236410,2230607.59,3434524.47,3164039.04,NA,270485.43,NA,NA,NA,9976.84,NA,4990.34,57363,43.7,-98.3,43.7,-98.3
46035,43.680439,-98.155868,08694184054600,2018,2019,573010000,SD,n,1500000,NA,N,n,y,n,A,i,v,12,12,NA,0,1780,1780,254.285714285714,58,2018-11-15,2023-09-30,TRUE,1584231,1221000,363231,1945652.01,1529982.8,134360.19,281309.02,1945652.01,1811291.82,134360.19,5982.28,5868.02,6525,57301,43.7,-98,43.7,-98
46037,45.355034,-97.58143,08691061005200,2006,2006,NA,SD,z,1500000,dismiss,NA,NA,y,NA,A,i,v,12,12,12,0,886,886,126.571428571429,29,2006-07-10,2008-12-12,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,45.355034,-97.58143
46037,45.355034,-97.58143,08691111008100,2011,2011,572740000,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1628,1628,232.571428571429,53,2011-04-14,2015-09-28,TRUE,315027,139999,175028,272514.79,190962,3575.79,77977,272514.79,272514.79,0,4715,NA,4615,57274,45.3,-97.5,45.3,-97.5
46037,45.355034,-97.58143,08691191008600,2019,2020,572746045,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,492,492,70.2857142857143,16,2019-10-02,2021-02-05,TRUE,484626,321000,163626,357841.91,332735.34,19807.38,5299.19,NA,NA,NA,2000.22,0,7508.32,57274,45.3,-97.5,45.3,-97.5
46037,45.355034,-97.58143,08691211005100,2021,2021,572730000,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,282,282,40.2857142857143,9,2021-09-15,2022-06-24,TRUE,715145,208500,506645,485443,456418.2,0,29024.8,NA,NA,NA,4400,NA,3896,57273,45.3,-97.3,45.3,-97.3
46039,44.75629,-96.690239,08691191003200,2019,2019,572010000,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,338,338,48.2857142857143,12,2019-04-30,2020-04-02,TRUE,606431,120000,486431,2257941.66,1031770.92,613085.37,613085.37,2257941.66,2257941.66,0,4519.54,NA,3560,57201,44.9,-97.1,44.9,-97.1
46039,44.75629,-96.690239,08691161009000,2016,2016,572265410,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2244,2244,320.571428571429,74,2016-06-17,2022-08-09,TRUE,2145419.64,1258700,886719.64,967851,902467.14,0,65383.86,967851,967851,0,11843.16,NA,4909.84,57226,44.8,-96.7,44.8,-96.7
46039,44.75629,-96.690239,08691211000200,2021,2021,572010000,SD,n,1500000,NA,Y,n,y,n,A,i,v,12,12,NA,0,999,999,142.714285714286,32,2021-01-04,2023-09-30,TRUE,785785.05,652224,133561.05,1830207.41,1633045.78,0,197161.63,1830207.41,1823957.41,6250,11058,0,4682.38,57201,44.9,-97.1,44.9,-97.1
46041,45.148049,-100.837953,08693063004100,2006,2007,576010000,SD,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,294,294,42,10,2006-12-21,2007-10-11,TRUE,1379000,459000,920000,2403990.2,2300000,0,103990.2,0,0,0,0,0,0,57601,45.6,-100.4,45.6,-100.4
46041,45.148049,-100.837953,08693113005400,2011,2011,576010000,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,427,427,61,14,2011-08-02,2012-10-02,TRUE,1145233.22,0,1145233.22,549422.1,499258.1,7000,43164,549422.1,542422.1,7000,10000,0,8264,57601,45.6,-100.4,45.6,-100.4
46041,45.148049,-100.837953,08693173002400,2017,2017,576250000,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2141,2141,305.857142857143,71,2017-07-27,2023-06-07,TRUE,2706358.66,2203000,503358.66,1439250.55,1260350,22240.13,156660.42,1439250.55,1439250.55,0,10972.09,NA,2985,57625,45,-100.8,45,-100.8
46043,43.391506,-98.358433,08694204038300,2020,2020,573285101,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,1095,1095,156.428571428571,36,2020-09-30,2023-09-30,TRUE,121281.38,0,121281.38,716992.65,208628.37,0,508364.28,716992.65,716992.65,0,4975,0,2580,57328,43.4,-98.4,43.4,-98.4
46045,45.41168,-99.205362,08691131001800,2013,2013,574717004,SD,n,1500000,dismiss,N,n,y,n,B,i,v,12,12,12,0,125,125,17.8571428571429,4,2013-02-07,2013-06-12,TRUE,475103.29,145000,330103.29,732326.35,562852.6,0,169473.75,732326.35,732326.35,0,34136.5,3132.1,28270,57471,45.4,-99.3,45.4,-99.3
46045,45.41168,-99.205362,08691201003700,2020,2020,574280000,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,329,329,47,11,2020-05-08,2021-04-02,TRUE,3025878,2026500,999378,1464163.77,1254382.88,0,209780.89,1464163.77,1464163.77,0,7993,NA,6771.02,57428,45.5,-99.7,45.5,-99.7
46047,43.221619,-103.512609,08695035063500,2003,2004,577830000,SD,NA,1500000,discharge,NA,n,n,NA,2,i,v,12,12,12,0,2183,2183,311.857142857143,72,2003-12-24,2009-12-15,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57783,44.5,-103.9,44.5,-103.9
46047,43.221619,-103.512609,08695185016300,2018,2018,577223015,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,346,346,49.4285714285714,11,2018-07-13,2019-06-24,TRUE,3025504.32,2031000,994504.32,3487953.52,2977655.39,0,510298.13,3487953.52,3487953.52,0,19617.45,NA,3000.54,57722,43.5,-103.2,43.5,-103.2
46051,45.172637,-96.772261,08691091025200,2009,2010,572520000,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,13,13,0,945,945,135,31,2009-11-17,2012-06-19,TRUE,2256223.64,1055000,1201223.64,3974056.82,3588844.12,125000,260212.7,3974056.82,3849056.82,125000,172230,0,132313,57252,45.2,-96.6,45.2,-96.6
46051,45.172637,-96.772261,08691151002800,2015,2015,572160000,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,219,219,31.2857142857143,7,2015-03-02,2015-10-07,TRUE,659643,139305,520338,1813580.61,1252656.3,0,560924.31,1813580.61,1813580.61,0,2975.09,0,3274.74,57216,45.3,-96.5,45.3,-96.5
46053,43.179098,-99.202153,08693053003700,2005,2005,573170000,SD,NA,1500000,dismiss,NA,n,y,n,3,i,v,12,12,12,0,1742,1742,248.857142857143,57,2005-04-22,2010-01-28,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57317,43.1,-99.1,43.1,-99.1
46053,43.179098,-99.202153,08693113000800,2011,2011,575330000,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,572,572,81.7142857142857,19,2011-02-18,2012-09-12,TRUE,325138.67,107000,218138.67,488274.99,379460.73,0,108814.26,488274.99,488274.99,0,18293.63,0,18035.4,57533,43.2,-99.4,43.2,-99.4
46053,43.179098,-99.202153,08693103001200,2010,2010,573170000,SD,n,1500000,discharge,Y,n,y,n,B,i,v,12,12,12,0,2147,2147,306.714285714286,71,2010-02-25,2016-01-12,TRUE,308323,206050,102273,602538,341592,12561,248385,602538,589977,12561,6574.67,0,6525,57317,43.1,-99.1,43.1,-99.1
46057,44.680619,-97.178598,08691061004900,2006,2006,572480000,SD,NA,1500000,withheld,NA,n,n,NA,A,i,v,12,13,13,0,510,510,72.8571428571429,16,2006-07-05,2007-11-27,TRUE,256589.5,131000,125589.5,0,0,0,0,0,0,0,0,0,0,57248,44.6,-97.2,44.6,-97.2
46057,44.680619,-97.178598,08691161004000,2016,2016,572230101,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,925,925,132.142857142857,31,2016-03-31,2018-10-12,TRUE,4155702.55,2360000,1795702.55,3222333.87,3008676.44,0,213657.43,3222333.87,3222333.87,0,21860.66,0,3793.33,57223,44.7,-97,44.7,-97
46059,44.546713,-99.004575,08693033005600,2003,2003,NA,SD,z,1500000,discharge,NA,NA,y,NA,1,i,v,12,12,12,0,2350,2350,335.714285714286,77,2003-05-23,2009-10-28,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.546713,-99.004575
46059,44.546713,-99.004575,08693053002900,2005,2005,574670000,SD,NA,1500000,discharge,NA,n,n,NA,1,u,v,12,12,12,0,1659,1659,237,54,2005-04-13,2009-10-28,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57467,44.8,-99.1,44.8,-99.1
46059,44.546713,-99.004575,08693123001600,2012,2012,573730000,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,230,230,32.8571428571429,7,2012-04-10,2012-11-26,TRUE,1282454,1203606,78848,617279.79,107741,0,509538.79,617279.79,617279.79,0,3895.68,0,2442.69,57373,44.5,-98.8,44.5,-98.8
46059,44.546713,-99.004575,08693193001600,2019,2019,574675208,SD,n,1500000,NA,N,n,n,NA,A,u,v,12,12,NA,0,1551,1551,221.571428571429,50,2019-07-02,2023-09-30,TRUE,523000,75000,448000,665209.04,400000,9750,255459.04,665209.04,655459.04,9750,0,0,0,57467,44.8,-99.1,44.8,-99.1
46065,44.384452,-99.975684,08693203001900,2020,2020,575014047,SD,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,683,683,97.5714285714286,23,2020-09-18,2022-08-02,TRUE,2405312.27,1349600,1055712.27,2249418.68,2202827.39,0,46591.29,2249418.68,2249418.68,0,21640.2,7675.26,6402.11,57501,44.6,-100.3,44.6,-100.3
46067,43.33671,-97.749383,08694194057600,2019,2020,570295504,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,1370,1370,195.714285714286,45,2019-12-30,2023-09-30,TRUE,449190.18,111317,337873.18,396143.78,145957,0,250186.78,396143.78,396143.78,0,1566.84,740.13,4585.33,57029,43.3,-97.5,43.3,-97.5
46069,44.537301,-99.492148,08693193000800,2019,2019,573450404,SD,n,1500000,dismiss,N,n,n,NA,A,p,v,12,12,12,0,919,919,131.285714285714,30,2019-04-15,2021-10-20,TRUE,1509067.89,150000,1359067.89,3456488.11,3287041.84,0,169446.27,NA,NA,NA,NA,NA,NA,57345,44.5,-99.5,44.5,-99.5
46069,44.537301,-99.492148,08693213001500,2021,2021,575400000,SD,n,1500000,dismiss,N,n,y,n,B,i,v,12,12,12,0,647,647,92.4285714285714,22,2021-07-26,2023-05-04,TRUE,8142898.18,5188351,2954547.18,1386450.03,788807,0,597643.03,NA,NA,NA,39597.39,NA,3413,57540,44.5,-99.6,44.5,-99.6
46075,43.95199,-100.686139,08693203002300,2020,2021,575592004,SD,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,1020,1020,145.714285714286,33,2020-12-14,2023-09-30,TRUE,1767876.23,540000,1227876.23,2047999.15,1720108.24,0,327890.91,NA,NA,NA,9711.8,NA,4686.56,57559,43.9,-100.7,43.9,-100.7
46077,44.362969,-97.499313,08694154011700,2015,2015,572120000,SD,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,924,924,132,30,2015-03-13,2017-09-22,TRUE,1047554.46,150000,897554.46,950864.19,780338,17000,153526.19,950864.19,933864.19,17000,11681.6,0,4907.82,57212,44.4,-97.2,44.4,-97.2
46077,44.362969,-97.499313,08694124061800,2012,2012,572490000,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2426,2426,346.571428571429,80,2012-08-31,2019-04-23,TRUE,529644.49,259640,270004.49,1178705.16,936975.24,0,241729.92,1178705.16,1178705.16,0,29784.82,1778.33,23061.29,57249,44.4,-97.4,44.4,-97.4
46077,44.362969,-97.499313,08694164006100,2016,2016,572496608,SD,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1976,1976,282.285714285714,64,2016-03-01,2021-07-29,TRUE,2197469.29,1093758.35,1103710.94,3030434.87,2980555.83,23672.52,26206.52,NA,NA,NA,32783.64,NA,9051.28,57249,44.4,-97.4,44.4,-97.4
