DATE,DISTRICT,STATE,CIRCUIT,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13
2013-03-31,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,720,371,2,0,347,8,5,2,0,1,712,366,0,346
2013-03-31,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,472,296,2,1,173,11,8,2,1,0,461,288,0,173
2013-03-31,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,7684,6308,65,0,1311,238,178,50,0,10,7446,6130,15,1301
2013-03-31,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,2912,2420,14,1,477,84,60,8,1,15,2828,2360,6,462
2013-03-31,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,1989,1273,15,2,699,75,55,8,2,10,1914,1218,7,689
2013-03-31,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,1254,1038,8,0,208,41,30,5,0,6,1213,1008,3,202
2013-03-31,COLORADO,COLORADO,TENTH CIRCUIT,2197,1888,9,1,299,53,41,8,1,3,2144,1847,1,296
2013-03-31,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,637,538,8,0,91,32,22,8,0,2,605,516,0,89
2013-03-31,DELAWARE,DELAWARE,THIRD CIRCUIT,283,156,63,0,64,70,7,63,0,0,213,149,0,64
2013-03-31,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,83,70,0,0,13,4,4,0,0,0,79,66,0,13
2013-03-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,3863,2851,38,2,972,149,104,31,2,12,3714,2747,7,960
2013-03-31,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,362,313,4,1,44,21,17,3,1,0,341,296,1,44
2013-03-31,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,2683,1838,28,0,817,84,56,24,0,4,2599,1782,4,813
2013-03-31,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,876,413,2,2,459,19,10,2,2,5,857,403,0,454
2013-03-31,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,3931,2495,27,3,1406,107,74,27,3,3,3824,2421,0,1403
2013-03-31,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,730,217,3,0,510,18,14,3,0,1,712,203,0,509
2013-03-31,GUAM,GUAM,NINTH CIRCUIT,22,17,0,0,4,1,0,0,0,0,21,17,0,4
2013-03-31,HAWAII,HAWAII,NINTH CIRCUIT,203,152,4,0,47,9,5,4,0,0,194,147,0,47
2013-03-31,IDAHO,IDAHO,NINTH CIRCUIT,577,521,3,1,52,16,13,2,1,0,561,508,1,52
2013-03-31,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,938,654,6,0,278,16,10,5,0,1,922,644,1,277
2013-03-31,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,5789,4004,41,0,1744,118,78,33,0,7,5671,3926,8,1737
2013-03-31,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,475,323,6,0,146,14,6,6,0,2,461,317,0,144
2013-03-31,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,1470,1216,2,0,252,17,12,2,0,3,1453,1204,0,249
2013-03-31,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,2206,1661,13,0,532,36,21,13,0,2,2170,1640,0,530
2013-03-31,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,209,196,0,1,12,8,6,0,1,1,201,190,0,11
2013-03-31,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,421,384,0,0,37,16,16,0,0,0,405,368,0,37
2013-03-31,KANSAS,KANSAS,TENTH CIRCUIT,836,560,6,0,270,13,5,6,0,2,823,555,0,268
2013-03-31,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,920,709,2,0,209,17,15,2,0,0,903,694,0,209
2013-03-31,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,981,747,5,0,229,15,10,5,0,0,966,737,0,229
2013-03-31,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,387,220,0,0,167,12,11,0,0,1,375,209,0,166
2013-03-31,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,194,123,0,0,71,4,4,0,0,0,190,119,0,71
2013-03-31,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,892,291,4,0,597,8,4,4,0,0,884,287,0,597
2013-03-31,MAINE,MAINE,FIRST CIRCUIT,230,186,4,0,40,16,9,4,0,3,214,177,0,37
2013-03-31,MARYLAND,MARYLAND,FOURTH CIRCUIT,2143,1725,13,0,405,48,32,12,0,4,2095,1693,1,401
2013-03-31,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,1286,1025,15,1,245,32,18,11,1,2,1254,1007,4,243
2013-03-31,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,3610,3022,20,1,567,53,32,18,1,2,3557,2990,2,565
2013-03-31,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,1210,1034,5,0,171,46,38,5,0,3,1164,996,0,168
2013-03-31,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,1415,1200,7,2,205,32,21,5,2,4,1383,1179,2,201
2013-03-31,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,521,274,10,0,237,19,9,10,0,0,502,265,0,237
2013-03-31,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,692,440,2,0,250,12,8,1,0,3,680,432,1,247
2013-03-31,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,1474,1075,2,0,397,18,14,2,0,2,1456,1061,0,395
2013-03-31,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,1109,834,5,1,269,17,9,4,1,3,1092,825,1,266
2013-03-31,MONTANA,MONTANA,NINTH CIRCUIT,209,184,1,0,24,7,5,1,0,1,202,179,0,23
2013-03-31,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,538,389,2,1,146,13,10,2,1,0,525,379,0,146
2013-03-31,NEVADA,NEVADA,NINTH CIRCUIT,1397,1135,33,0,229,49,25,22,0,2,1348,1110,11,227
2013-03-31,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,346,259,4,0,83,19,11,3,0,5,327,248,1,78
2013-03-31,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,2822,2285,23,1,513,88,60,21,1,6,2734,2225,2,507
2013-03-31,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,430,396,4,0,30,15,11,4,0,0,415,385,0,30
2013-03-31,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,1324,1164,28,0,132,55,26,28,0,1,1269,1138,0,131
2013-03-31,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,817,659,3,0,155,12,6,3,0,3,805,653,0,152
2013-03-31,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,790,643,20,0,124,55,28,19,0,5,735,615,1,119
2013-03-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,568,412,6,0,150,21,12,6,0,3,547,400,0,147
2013-03-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,778,279,7,0,492,25,19,5,0,1,753,260,2,491
2013-03-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,489,233,2,0,254,24,21,2,0,1,465,212,0,253
2013-03-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,567,347,6,0,214,25,17,6,0,2,542,330,0,212
2013-03-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,75,73,0,0,2,2,2,0,0,0,73,71,0,2
2013-03-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2013-03-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,2440,2115,3,1,321,28,23,3,1,1,2412,2092,0,320
2013-03-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,2250,1706,3,0,541,50,45,2,0,3,2200,1661,1,538
2013-03-31,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,135,120,0,0,15,6,6,0,0,0,129,114,0,15
2013-03-31,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,325,288,0,0,37,10,10,0,0,0,315,278,0,37
2013-03-31,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,692,573,1,0,117,19,15,1,0,2,673,558,0,115
2013-03-31,OREGON,OREGON,NINTH CIRCUIT,1379,1161,7,1,210,27,14,6,1,6,1352,1147,1,204
2013-03-31,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,1071,667,3,1,400,34,22,2,1,9,1037,645,1,391
2013-03-31,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,653,453,5,0,195,21,14,5,0,2,632,439,0,193
2013-03-31,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,767,532,7,0,228,15,8,6,0,1,752,524,1,227
2013-03-31,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,922,307,14,1,600,27,9,14,1,3,895,298,0,597
2013-03-31,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,321,283,1,0,37,10,9,1,0,0,311,274,0,37
2013-03-31,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,769,349,12,0,408,30,18,12,0,0,739,331,0,408
2013-03-31,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,125,118,0,0,7,6,5,0,0,1,119,113,0,6
2013-03-31,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,1311,834,7,0,470,21,16,4,0,1,1290,818,3,469
2013-03-31,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,1087,750,11,0,326,20,11,8,0,1,1067,739,3,325
2013-03-31,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,1477,543,3,0,931,14,10,3,0,1,1463,533,0,930
2013-03-31,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,521,272,9,0,240,34,24,7,0,3,487,248,2,237
2013-03-31,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,1396,692,14,0,689,62,37,14,0,10,1334,655,0,679
2013-03-31,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,966,359,10,0,597,39,28,8,0,3,927,331,2,594
2013-03-31,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,907,500,31,0,376,61,26,29,0,6,846,474,2,370
2013-03-31,UTAH,UTAH,TENTH CIRCUIT,1578,1133,2,0,443,27,21,2,0,4,1551,1112,0,439
2013-03-31,VERMONT,VERMONT,SECOND CIRCUIT,93,79,0,0,14,5,5,0,0,0,88,74,0,14
2013-03-31,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,2,1,0,0,1,1,1,0,0,0,1,0,0,1
2013-03-31,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,1894,1269,9,1,615,41,33,6,1,1,1853,1236,3,614
2013-03-31,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,607,426,2,1,178,13,10,2,1,0,594,416,0,178
2013-03-31,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,530,431,5,0,94,12,7,5,0,0,518,424,0,94
2013-03-31,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,1993,1597,11,0,385,57,41,9,0,7,1936,1556,2,378
2013-03-31,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,162,148,0,0,14,6,5,0,0,1,156,143,0,13
2013-03-31,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,195,167,3,0,25,4,0,3,0,1,191,167,0,24
2013-03-31,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,1577,1201,1,1,374,31,21,1,1,8,1546,1180,0,366
2013-03-31,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,605,514,4,3,84,16,9,2,3,2,589,505,2,82
2013-03-31,WYOMING,WYOMING,TENTH CIRCUIT,109,98,2,0,9,5,2,2,0,1,104,96,0,8
2013-04-30,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,642,173,2,1,466,8,5,2,1,0,634,168,0,466
2013-04-30,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,1327,687,5,0,635,23,19,4,0,0,1304,668,1,635
2013-04-30,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,399,138,1,0,260,3,1,1,0,1,396,137,0,259
2013-04-30,ALASKA,ALASKA,NINTH CIRCUIT,81,63,2,0,16,7,4,2,0,1,74,59,0,15
2013-04-30,ARIZONA,ARIZONA,NINTH CIRCUIT,2413,2127,27,0,259,80,52,24,0,4,2333,2075,3,255
2013-04-30,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,634,309,4,0,321,13,9,3,0,1,621,300,1,320
2013-04-30,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,413,261,2,0,150,11,8,2,0,1,402,253,0,149
2013-04-30,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,7515,6208,65,1,1241,248,198,43,1,6,7267,6010,22,1235
2013-04-30,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,2734,2258,17,2,457,81,58,15,2,6,2653,2200,2,451
2013-04-30,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,1767,1085,19,2,660,68,42,12,2,11,1699,1043,7,649
2013-04-30,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,1330,1076,6,0,248,44,31,2,0,11,1286,1045,4,237
2013-04-30,COLORADO,COLORADO,TENTH CIRCUIT,2317,1989,5,1,318,64,52,4,1,3,2253,1937,1,315
2013-04-30,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,690,616,10,0,64,22,14,8,0,0,668,602,2,64
2013-04-30,DELAWARE,DELAWARE,THIRD CIRCUIT,468,173,218,0,70,231,6,218,0,0,237,167,0,70
2013-04-30,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,71,55,6,0,10,7,1,6,0,0,64,54,0,10
2013-04-30,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,3966,2874,40,1,1051,153,104,30,1,18,3813,2770,10,1033
2013-04-30,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,299,260,3,0,36,18,13,2,0,3,281,247,1,33
2013-04-30,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,2964,2030,31,0,903,78,44,27,0,7,2886,1986,4,896
2013-04-30,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,779,329,7,0,443,22,13,7,0,2,757,316,0,441
2013-04-30,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,3381,2103,23,0,1255,102,74,22,0,6,3279,2029,1,1249
2013-04-30,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,674,174,4,0,496,15,8,4,0,3,659,166,0,493
2013-04-30,GUAM,GUAM,NINTH CIRCUIT,9,9,0,0,0,0,0,0,0,0,9,9,0,0
2013-04-30,HAWAII,HAWAII,NINTH CIRCUIT,207,157,3,0,47,9,4,2,0,3,198,153,1,44
2013-04-30,IDAHO,IDAHO,NINTH CIRCUIT,548,513,1,1,33,12,10,1,1,0,536,503,0,33
2013-04-30,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,719,597,3,0,119,24,15,3,0,6,695,582,0,113
2013-04-30,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,5759,4088,23,0,1648,152,129,22,0,1,5607,3959,1,1647
2013-04-30,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,442,307,0,0,135,7,5,0,0,2,435,302,0,133
2013-04-30,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,1433,1155,3,1,274,14,8,3,1,2,1419,1147,0,272
2013-04-30,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,2108,1591,7,0,510,31,23,7,0,1,2077,1568,0,509
2013-04-30,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,213,202,0,0,11,5,5,0,0,0,208,197,0,11
2013-04-30,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,391,349,1,0,41,13,12,1,0,0,378,337,0,41
2013-04-30,KANSAS,KANSAS,TENTH CIRCUIT,874,570,2,2,300,17,11,2,2,2,857,559,0,298
2013-04-30,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,887,678,1,0,208,11,6,1,0,4,876,672,0,204
2013-04-30,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,921,681,4,0,236,19,12,4,0,3,902,669,0,233
2013-04-30,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,374,199,2,0,173,22,17,2,0,3,352,182,0,170
2013-04-30,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,162,96,1,0,65,11,9,1,0,1,151,87,0,64
2013-04-30,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,933,266,3,0,664,8,6,1,0,1,925,260,2,663
2013-04-30,MAINE,MAINE,FIRST CIRCUIT,248,204,5,0,39,20,13,5,0,2,228,191,0,37
2013-04-30,MARYLAND,MARYLAND,FOURTH CIRCUIT,2027,1625,18,0,384,45,31,13,0,1,1982,1594,5,383
2013-04-30,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,1202,962,9,1,230,31,25,4,1,1,1171,937,5,229
2013-04-30,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,3284,2769,16,1,498,55,32,16,1,6,3229,2737,0,492
2013-04-30,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,1089,936,4,1,148,30,24,3,1,2,1059,912,1,146
2013-04-30,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,1522,1275,9,0,238,53,42,8,0,3,1469,1233,1,235
2013-04-30,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,497,255,2,0,240,12,9,2,0,1,485,246,0,239
2013-04-30,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,601,362,2,1,236,14,11,1,1,1,587,351,1,235
2013-04-30,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,1408,1063,1,0,344,22,22,0,0,0,1386,1041,1,344
2013-04-30,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,1036,789,8,1,238,29,18,8,1,2,1007,771,0,236
2013-04-30,MONTANA,MONTANA,NINTH CIRCUIT,183,166,0,0,17,4,3,0,0,1,179,163,0,16
2013-04-30,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,532,391,2,1,138,15,10,2,1,2,517,381,0,136
2013-04-30,NEVADA,NEVADA,NINTH CIRCUIT,1383,1121,27,1,234,55,34,19,1,1,1328,1087,8,233
2013-04-30,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,316,236,2,0,78,22,10,2,0,10,294,226,0,68
2013-04-30,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,2673,2129,22,0,522,70,44,20,0,6,2603,2085,2,516
2013-04-30,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,426,394,2,0,30,11,9,2,0,0,415,385,0,30
2013-04-30,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,1472,1319,26,0,127,64,39,25,0,0,1408,1280,1,127
2013-04-30,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,838,697,2,1,138,20,17,2,1,0,818,680,0,138
2013-04-30,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,949,793,22,0,134,46,23,19,0,4,903,770,3,130
2013-04-30,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,530,376,2,0,152,14,11,2,0,1,516,365,0,151
2013-04-30,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,778,261,10,0,507,31,17,10,0,4,747,244,0,503
2013-04-30,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,398,174,2,0,222,9,5,2,0,2,389,169,0,220
2013-04-30,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,537,329,4,1,203,21,16,4,1,0,516,313,0,203
2013-04-30,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,97,91,1,0,5,4,3,1,0,0,93,88,0,5
2013-04-30,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-30,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,2487,2104,10,3,370,62,46,10,3,3,2425,2058,0,367
2013-04-30,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,2246,1658,14,0,574,47,33,13,0,1,2199,1625,1,573
2013-04-30,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,174,166,2,0,6,7,5,2,0,0,167,161,0,6
2013-04-30,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,302,279,0,0,23,8,7,0,0,1,294,272,0,22
2013-04-30,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,637,521,3,0,113,14,11,3,0,0,623,510,0,113
2013-04-30,OREGON,OREGON,NINTH CIRCUIT,1333,1117,2,0,214,38,33,1,0,4,1295,1084,1,210
2013-04-30,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,1068,697,8,1,362,43,31,5,1,6,1025,666,3,356
2013-04-30,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,647,449,5,0,193,22,14,5,0,3,625,435,0,190
2013-04-30,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,744,561,3,0,180,24,19,3,0,2,720,542,0,178
2013-04-30,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,1123,337,22,1,763,37,11,19,1,6,1086,326,3,757
2013-04-30,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,334,286,0,0,48,12,10,0,0,2,322,276,0,46
2013-04-30,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,612,294,8,0,310,19,12,7,0,0,593,282,1,310
2013-04-30,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,139,124,0,2,13,5,3,0,2,0,134,121,0,13
2013-04-30,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,1197,691,10,1,495,38,24,10,1,3,1159,667,0,492
2013-04-30,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,944,547,5,0,392,20,18,2,0,0,924,529,3,392
2013-04-30,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,1560,487,1,0,1072,19,15,1,0,3,1541,472,0,1069
2013-04-30,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,512,284,7,0,221,30,23,7,0,0,482,261,0,221
2013-04-30,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,1210,593,14,1,602,68,47,13,1,7,1142,546,1,595
2013-04-30,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,854,387,14,1,452,51,31,14,1,5,803,356,0,447
2013-04-30,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,798,455,9,0,334,42,33,7,0,2,756,422,2,332
2013-04-30,UTAH,UTAH,TENTH CIRCUIT,1376,954,2,0,420,20,16,2,0,2,1356,938,0,418
2013-04-30,VERMONT,VERMONT,SECOND CIRCUIT,93,72,0,0,21,7,6,0,0,1,86,66,0,20
2013-04-30,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,4,4,0,0,0,1,1,0,0,0,3,3,0,0
2013-04-30,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,1871,1200,13,0,658,38,24,10,0,4,1833,1176,3,654
2013-04-30,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,629,430,5,0,194,10,6,4,0,0,619,424,1,194
2013-04-30,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,500,405,1,0,94,4,3,0,0,1,496,402,1,93
2013-04-30,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,1945,1535,11,0,399,58,44,9,0,5,1887,1491,2,394
2013-04-30,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,142,118,1,0,23,4,3,1,0,0,138,115,0,23
2013-04-30,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,193,160,4,0,29,7,3,4,0,0,186,157,0,29
2013-04-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,2129,1597,2,0,530,40,34,2,0,4,2089,1563,0,526
2013-04-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,713,599,2,1,111,23,17,2,1,3,690,582,0,108
2013-04-30,WYOMING,WYOMING,TENTH CIRCUIT,139,125,0,0,14,7,6,0,0,1,132,119,0,13
2013-05-31,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,658,151,2,2,503,11,7,2,2,0,647,144,0,503
2013-05-31,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,1207,544,8,0,655,19,11,7,0,1,1188,533,1,654
2013-05-31,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,437,143,2,0,292,12,9,1,0,2,425,134,1,290
2013-05-31,ALASKA,ALASKA,NINTH CIRCUIT,62,52,1,0,9,4,2,1,0,1,58,50,0,8
2013-05-31,ARIZONA,ARIZONA,NINTH CIRCUIT,2358,2052,33,0,273,84,56,24,0,4,2274,1996,9,269
2013-05-31,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,675,320,4,2,349,21,12,4,2,3,654,308,0,346
2013-05-31,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,379,228,0,0,151,12,9,0,0,3,367,219,0,148
2013-05-31,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,7170,5859,65,1,1245,240,184,46,1,9,6930,5675,19,1236
2013-05-31,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,3479,2461,15,2,1001,85,62,9,2,12,3394,2399,6,989
2013-05-31,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,1741,1094,13,2,632,58,39,9,2,8,1683,1055,4,624
2013-05-31,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,1200,973,4,0,223,35,29,3,0,3,1165,944,1,220
2013-05-31,COLORADO,COLORADO,TENTH CIRCUIT,2198,1874,15,0,309,68,51,15,0,2,2130,1823,0,307
2013-05-31,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,648,561,5,0,82,21,15,2,0,4,627,546,3,78
2013-05-31,DELAWARE,DELAWARE,THIRD CIRCUIT,309,217,20,0,72,55,34,20,0,1,254,183,0,71
2013-05-31,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,87,69,1,0,17,4,3,0,0,1,83,66,1,16
2013-05-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,3766,2688,37,0,1040,141,96,29,0,15,3625,2592,8,1025
