STATE,DISTRICT,DISTRICT_NS,CIRCUIT,CIRCUIT_NUM,DATE,month,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13,TOTAL_OTHER,TOTAL_BCHAP_OTHER,CHAP_9,CHAP_15,OTHERS,QTR_ENDED,YEAR,FISCAL_YEAR,ST_ABRV
NORTHERN MARIANA ISLANDS,NORTHERN MARIANAS,NMI,NINTH CIRCUIT,9TH,2018-05-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2018.2,2018,2018,NA
OHIO,OHIO NORTHERN,OHN,SIXTH CIRCUIT,6TH,2018-05-31,5,1864,1507,1,1,355,23,18,1,1,3,1841,1489,0,352,NA,NA,NA,NA,NA,2018.2,2018,2018,OH
OHIO,OHIO SOUTHERN,OHS,SIXTH CIRCUIT,6TH,2018-05-31,5,1651,1136,2,0,513,28,21,2,0,5,1623,1115,0,508,NA,NA,NA,NA,NA,2018.2,2018,2018,OH
OKLAHOMA,OKLAHOMA EASTERN,OKE,TENTH CIRCUIT,10TH,2018-05-31,5,153,134,0,0,19,5,5,0,0,0,148,129,0,19,NA,NA,NA,NA,NA,2018.2,2018,2018,OK
OKLAHOMA,OKLAHOMA NORTHERN,OKN,TENTH CIRCUIT,10TH,2018-05-31,5,239,217,0,0,22,3,3,0,0,0,236,214,0,22,NA,NA,NA,NA,NA,2018.2,2018,2018,OK
OKLAHOMA,OKLAHOMA WESTERN,OKW,TENTH CIRCUIT,10TH,2018-05-31,5,542,416,0,0,126,9,8,0,0,1,533,408,0,125,NA,NA,NA,NA,NA,2018.2,2018,2018,OK
OREGON,OREGON,OR,NINTH CIRCUIT,9TH,2018-05-31,5,822,606,3,0,213,16,12,3,0,1,806,594,0,212,NA,NA,NA,NA,NA,2018.2,2018,2018,OR
PENNSYLVANIA,PENNSYLVANIA EASTERN,PAE,THIRD CIRCUIT,3RD,2018-05-31,5,695,349,2,0,344,16,11,2,0,3,679,338,0,341,NA,NA,NA,NA,NA,2018.2,2018,2018,PA
PENNSYLVANIA,PENNSYLVANIA MIDDLE,PAM,THIRD CIRCUIT,3RD,2018-05-31,5,484,326,3,0,155,14,9,3,0,2,470,317,0,153,NA,NA,NA,NA,NA,2018.2,2018,2018,PA
PENNSYLVANIA,PENNSYLVANIA WESTERN,PAW,THIRD CIRCUIT,3RD,2018-05-31,5,730,480,16,2,232,30,11,14,2,3,700,469,2,229,NA,NA,NA,NA,NA,2018.2,2018,2018,PA
PUERTO RICO,PUERTO RICO,PR,FIRST CIRCUIT,1ST,2018-05-31,5,729,320,10,0,399,15,4,9,0,2,714,316,1,397,NA,NA,NA,NA,NA,2018.2,2018,2018,NA
RHODE ISLAND,RHODE ISLAND,RI,FIRST CIRCUIT,1ST,2018-05-31,5,232,160,2,0,70,8,6,2,0,0,224,154,0,70,NA,NA,NA,NA,NA,2018.2,2018,2018,RI
SOUTH CAROLINA,SOUTH CAROLINA,SC,FOURTH CIRCUIT,4TH,2018-05-31,5,617,251,2,0,364,12,9,1,0,2,605,242,1,362,NA,NA,NA,NA,NA,2018.2,2018,2018,SC
SOUTH DAKOTA,SOUTH DAKOTA,SD,EIGHTH CIRCUIT,8TH,2018-05-31,5,109,97,1,1,10,4,1,1,1,1,105,96,0,9,NA,NA,NA,NA,NA,2018.2,2018,2018,SD
TENNESSEE,TENNESSEE EASTERN,TNE,SIXTH CIRCUIT,6TH,2018-05-31,5,1027,585,4,1,437,16,9,3,1,3,1011,576,1,434,NA,NA,NA,NA,NA,2018.2,2018,2018,TN
TENNESSEE,TENNESSEE MIDDLE,TNM,SIXTH CIRCUIT,6TH,2018-05-31,5,736,336,3,2,395,17,11,2,2,2,719,325,1,393,NA,NA,NA,NA,NA,2018.2,2018,2018,TN
TENNESSEE,TENNESSEE WESTERN,TNW,SIXTH CIRCUIT,6TH,2018-05-31,5,1129,319,0,0,810,8,7,0,0,1,1121,312,0,809,NA,NA,NA,NA,NA,2018.2,2018,2018,TN
TEXAS,TEXAS EASTERN,TXE,FIFTH CIRCUIT,5TH,2018-05-31,5,375,218,3,0,154,22,19,3,0,0,353,199,0,154,NA,NA,NA,NA,NA,2018.2,2018,2018,TX
TEXAS,TEXAS NORTHERN,TXN,FIFTH CIRCUIT,5TH,2018-05-31,5,823,445,11,2,365,45,28,9,2,6,778,417,2,359,NA,NA,NA,NA,NA,2018.2,2018,2018,TX
TEXAS,TEXAS SOUTHERN,TXS,FIFTH CIRCUIT,5TH,2018-05-31,5,672,345,12,2,313,50,34,11,2,3,622,311,1,310,NA,NA,NA,NA,NA,2018.2,2018,2018,TX
TEXAS,TEXAS WESTERN,TXW,FIFTH CIRCUIT,5TH,2018-05-31,5,616,401,2,2,211,34,27,1,2,4,582,374,1,207,NA,NA,NA,NA,NA,2018.2,2018,2018,TX
UTAH,UTAH,UT,TENTH CIRCUIT,10TH,2018-05-31,5,993,618,1,2,372,18,14,1,2,1,975,604,0,371,NA,NA,NA,NA,NA,2018.2,2018,2018,UT
VERMONT,VERMONT,VT,SECOND CIRCUIT,2ND,2018-05-31,5,50,39,1,0,10,4,3,1,0,0,46,36,0,10,NA,NA,NA,NA,NA,2018.2,2018,2018,VT
VIRGINIA,VIRGINIA EASTERN,VAE,FOURTH CIRCUIT,4TH,2018-05-31,5,1557,951,6,0,600,32,24,5,0,3,1525,927,1,597,NA,NA,NA,NA,NA,2018.2,2018,2018,VA
VIRGINIA,VIRGINIA WESTERN,VAW,FOURTH CIRCUIT,4TH,2018-05-31,5,474,284,0,0,190,4,4,0,0,0,470,280,0,190,NA,NA,NA,NA,NA,2018.2,2018,2018,VA
VIRGIN ISLANDS,VIRGIN ISLANDS,VI,THIRD CIRCUIT,3RD,2018-05-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2018.2,2018,2018,NA
WASHINGTON,WASHINGTON EASTERN,WAE,NINTH CIRCUIT,9TH,2018-05-31,5,325,243,1,1,80,5,2,1,1,1,320,241,0,79,NA,NA,NA,NA,NA,2018.2,2018,2018,WA
WASHINGTON,WASHINGTON WESTERN,WAW,NINTH CIRCUIT,9TH,2018-05-31,5,881,627,7,0,247,25,19,4,0,2,856,608,3,245,NA,NA,NA,NA,NA,2018.2,2018,2018,WA
WEST VIRGINIA,WEST VIRGINIA NORTHERN,WVN,FOURTH CIRCUIT,4TH,2018-05-31,5,128,107,1,0,20,5,3,1,0,1,123,104,0,19,NA,NA,NA,NA,NA,2018.2,2018,2018,WV
WEST VIRGINIA,WEST VIRGINIA SOUTHERN,WVS,FOURTH CIRCUIT,4TH,2018-05-31,5,157,131,5,0,21,8,3,5,0,0,149,128,0,21,NA,NA,NA,NA,NA,2018.2,2018,2018,WV
WISCONSIN,WISCONSIN EASTERN,WIE,SEVENTH CIRCUIT,7TH,2018-05-31,5,1224,853,1,2,368,20,17,1,2,0,1204,836,0,368,NA,NA,NA,NA,NA,2018.2,2018,2018,WI
WISCONSIN,WISCONSIN WESTERN,WIW,SEVENTH CIRCUIT,7TH,2018-05-31,5,441,373,1,3,64,13,7,1,3,2,428,366,0,62,NA,NA,NA,NA,NA,2018.2,2018,2018,WI
WYOMING,WYOMING,WY,TENTH CIRCUIT,10TH,2018-05-31,5,104,91,2,0,11,2,0,2,0,0,102,91,0,11,NA,NA,NA,NA,NA,2018.2,2018,2018,WY
ALABAMA,ALABAMA MIDDLE,ALM,ELEVENTH CIRCUIT,11TH,2018-06-30,6,682,151,1,0,530,3,3,0,0,0,679,148,1,530,NA,NA,NA,NA,NA,2018.2,2018,2018,AL
ALABAMA,ALABAMA NORTHERN,ALN,ELEVENTH CIRCUIT,11TH,2018-06-30,6,1061,480,8,1,572,13,3,8,1,1,1048,477,0,571,NA,NA,NA,NA,NA,2018.2,2018,2018,AL
ALABAMA,ALABAMA SOUTHERN,ALS,ELEVENTH CIRCUIT,11TH,2018-06-30,6,494,150,0,0,344,1,1,0,0,0,493,149,0,344,NA,NA,NA,NA,NA,2018.2,2018,2018,AL
ALASKA,ALASKA,AK,NINTH CIRCUIT,9TH,2018-06-30,6,31,27,0,0,4,1,1,0,0,0,30,26,0,4,NA,NA,NA,NA,NA,2018.2,2018,2018,AK
ARIZONA,ARIZONA,AZ,NINTH CIRCUIT,9TH,2018-06-30,6,1497,1235,13,1,248,34,21,9,1,3,1463,1214,4,245,NA,NA,NA,NA,NA,2018.2,2018,2018,AZ
ARKANSAS,ARKANSAS EASTERN,ARE,EIGHTH CIRCUIT,8TH,2018-06-30,6,574,249,0,0,325,8,5,0,0,3,566,244,0,322,NA,NA,NA,NA,NA,2018.2,2018,2018,AR
ARKANSAS,ARKANSAS WESTERN,ARW,EIGHTH CIRCUIT,8TH,2018-06-30,6,263,154,1,0,108,5,4,1,0,0,258,150,0,108,NA,NA,NA,NA,NA,2018.2,2018,2018,AR
CALIFORNIA,CALIFORNIA CENTRAL,CAC,NINTH CIRCUIT,9TH,2018-06-30,6,3100,2373,36,0,691,135,112,18,0,5,2965,2261,18,686,NA,NA,NA,NA,NA,2018.2,2018,2018,CA
CALIFORNIA,CALIFORNIA EASTERN,CAE,NINTH CIRCUIT,9TH,2018-06-30,6,1281,963,3,0,315,38,22,3,0,13,1243,941,0,302,NA,NA,NA,NA,NA,2018.2,2018,2018,CA
CALIFORNIA,CALIFORNIA NORTHERN,CAN,NINTH CIRCUIT,9TH,2018-06-30,6,679,387,7,0,285,31,22,4,0,5,648,365,3,280,NA,NA,NA,NA,NA,2018.2,2018,2018,CA
CALIFORNIA,CALIFORNIA SOUTHERN,CAS,NINTH CIRCUIT,9TH,2018-06-30,6,624,498,3,0,123,20,13,3,0,4,604,485,0,119,NA,NA,NA,NA,NA,2018.2,2018,2018,CA
COLORADO,COLORADO,CO,TENTH CIRCUIT,10TH,2018-06-30,6,981,786,1,1,193,23,20,1,1,1,958,766,0,192,NA,NA,NA,NA,NA,2018.2,2018,2018,CO
CONNECTICUT,CONNECTICUT,CT,SECOND CIRCUIT,2ND,2018-06-30,6,503,395,7,0,101,19,12,7,0,0,484,383,0,101,NA,NA,NA,NA,NA,2018.2,2018,2018,CT
DELAWARE,DELAWARE,DE,THIRD CIRCUIT,3RD,2018-06-30,6,256,162,11,0,83,74,62,11,0,1,182,100,0,82,NA,NA,NA,NA,NA,2018.2,2018,2018,DE
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC,DC CIRCUIT,DC,2018-06-30,6,75,47,2,0,26,4,2,1,0,1,71,45,1,25,NA,NA,NA,NA,NA,2018.2,2018,2018,DC
FLORIDA,FLORIDA MIDDLE,FLM,ELEVENTH CIRCUIT,11TH,2018-06-30,6,2099,1511,17,0,571,83,60,14,0,9,2016,1451,3,562,NA,NA,NA,NA,NA,2018.2,2018,2018,FL
FLORIDA,FLORIDA NORTHERN,FLN,ELEVENTH CIRCUIT,11TH,2018-06-30,6,219,176,3,0,40,8,4,3,0,1,211,172,0,39,NA,NA,NA,NA,NA,2018.2,2018,2018,FL
FLORIDA,FLORIDA SOUTHERN,FLS,ELEVENTH CIRCUIT,11TH,2018-06-30,6,1427,780,25,0,622,65,45,20,0,0,1362,735,5,622,NA,NA,NA,NA,NA,2018.2,2018,2018,FL
GEORGIA,GEORGIA MIDDLE,GAM,ELEVENTH CIRCUIT,11TH,2018-06-30,6,683,216,0,2,465,9,4,0,2,3,674,212,0,462,NA,NA,NA,NA,NA,2018.2,2018,2018,GA
GEORGIA,GEORGIA NORTHERN,GAN,ELEVENTH CIRCUIT,11TH,2018-06-30,6,2692,1314,16,0,1362,43,26,15,0,2,2649,1288,1,1360,NA,NA,NA,NA,NA,2018.2,2018,2018,GA
GEORGIA,GEORGIA SOUTHERN,GAS,ELEVENTH CIRCUIT,11TH,2018-06-30,6,562,102,0,0,460,9,7,0,0,2,553,95,0,458,NA,NA,NA,NA,NA,2018.2,2018,2018,GA
GUAM,GUAM,GUAM,NINTH CIRCUIT,9TH,2018-06-30,6,26,24,0,0,2,0,0,0,0,0,26,24,0,2,NA,NA,NA,NA,NA,2018.2,2018,2018,NA
HAWAII,HAWAII,HI,NINTH CIRCUIT,9TH,2018-06-30,6,129,82,0,0,47,2,2,0,0,0,127,80,0,47,NA,NA,NA,NA,NA,2018.2,2018,2018,HI
IDAHO,IDAHO,ID,NINTH CIRCUIT,9TH,2018-06-30,6,348,310,2,1,35,11,8,2,1,0,337,302,0,35,NA,NA,NA,NA,NA,2018.2,2018,2018,ID
ILLINOIS,ILLINOIS CENTRAL,ILC,SEVENTH CIRCUIT,7TH,2018-06-30,6,396,325,0,0,71,6,5,0,0,1,390,320,0,70,NA,NA,NA,NA,NA,2018.2,2018,2018,IL
ILLINOIS,ILLINOIS NORTHERN,ILN,SEVENTH CIRCUIT,7TH,2018-06-30,6,3147,1737,15,0,1395,59,41,12,0,6,3088,1696,3,1389,NA,NA,NA,NA,NA,2018.2,2018,2018,IL
ILLINOIS,ILLINOIS SOUTHERN,ILS,SEVENTH CIRCUIT,7TH,2018-06-30,6,294,208,0,0,86,4,3,0,0,1,290,205,0,85,NA,NA,NA,NA,NA,2018.2,2018,2018,IL
INDIANA,INDIANA NORTHERN,INN,SEVENTH CIRCUIT,7TH,2018-06-30,6,775,561,1,0,213,10,8,1,0,1,765,553,0,212,NA,NA,NA,NA,NA,2018.2,2018,2018,IN
INDIANA,INDIANA SOUTHERN,INS,SEVENTH CIRCUIT,7TH,2018-06-30,6,1215,795,1,2,417,16,12,1,2,1,1199,783,0,416,NA,NA,NA,NA,NA,2018.2,2018,2018,IN
IOWA,IOWA NORTHERN,IAN,EIGHTH CIRCUIT,8TH,2018-06-30,6,154,142,0,1,11,3,2,0,1,0,151,140,0,11,NA,NA,NA,NA,NA,2018.2,2018,2018,IA
IOWA,IOWA SOUTHERN,IAS,EIGHTH CIRCUIT,8TH,2018-06-30,6,246,216,1,0,29,8,8,0,0,0,238,208,1,29,NA,NA,NA,NA,NA,2018.2,2018,2018,IA
KANSAS,KANSAS,KS,TENTH CIRCUIT,10TH,2018-06-30,6,597,337,4,3,253,18,9,4,3,2,579,328,0,251,NA,NA,NA,NA,NA,2018.2,2018,2018,KS
KENTUCKY,KENTUCKY EASTERN,KYE,SIXTH CIRCUIT,6TH,2018-06-30,6,620,427,0,1,192,8,6,0,1,1,612,421,0,191,NA,NA,NA,NA,NA,2018.2,2018,2018,KY
KENTUCKY,KENTUCKY WESTERN,KYW,SIXTH CIRCUIT,6TH,2018-06-30,6,601,365,2,1,233,13,10,2,1,0,588,355,0,233,NA,NA,NA,NA,NA,2018.2,2018,2018,KY
LOUISIANA,LOUISIANA EASTERN,LAE,FIFTH CIRCUIT,5TH,2018-06-30,6,300,134,0,0,166,8,7,0,0,1,292,127,0,165,NA,NA,NA,NA,NA,2018.2,2018,2018,LA
LOUISIANA,LOUISIANA MIDDLE,LAM,FIFTH CIRCUIT,5TH,2018-06-30,6,132,61,0,0,71,1,1,0,0,0,131,60,0,71,NA,NA,NA,NA,NA,2018.2,2018,2018,LA
LOUISIANA,LOUISIANA WESTERN,LAW,FIFTH CIRCUIT,5TH,2018-06-30,6,692,122,6,1,563,15,6,6,1,2,677,116,0,561,NA,NA,NA,NA,NA,2018.2,2018,2018,LA
MAINE,MAINE,ME,FIRST CIRCUIT,1ST,2018-06-30,6,142,127,1,1,13,5,2,1,1,1,137,125,0,12,NA,NA,NA,NA,NA,2018.2,2018,2018,ME
MARYLAND,MARYLAND,MD,FOURTH CIRCUIT,4TH,2018-06-30,6,1423,959,11,0,453,25,17,7,0,1,1398,942,4,452,NA,NA,NA,NA,NA,2018.2,2018,2018,MD
MASSACHUSETTS,MASSACHUSETTS,MA,FIRST CIRCUIT,1ST,2018-06-30,6,797,485,10,0,302,23,17,4,0,2,774,468,6,300,NA,NA,NA,NA,NA,2018.2,2018,2018,MA
MICHIGAN,MICHIGAN EASTERN,MIE,SIXTH CIRCUIT,6TH,2018-06-30,6,1875,1413,4,0,458,31,24,2,0,5,1844,1389,2,453,NA,NA,NA,NA,NA,2018.2,2018,2018,MI
MICHIGAN,MICHIGAN WESTERN,MIW,SIXTH CIRCUIT,6TH,2018-06-30,6,453,345,0,0,108,10,9,0,0,1,443,336,0,107,NA,NA,NA,NA,NA,2018.2,2018,2018,MI
MINNESOTA,MINNESOTA,MN,EIGHTH CIRCUIT,8TH,2018-06-30,6,841,658,1,3,179,22,16,0,3,3,819,642,1,176,NA,NA,NA,NA,NA,2018.2,2018,2018,MN
MISSISSIPPI,MISSISSIPPI NORTHERN,MSN,FIFTH CIRCUIT,5TH,2018-06-30,6,426,155,3,0,268,10,5,3,0,2,416,150,0,266,NA,NA,NA,NA,NA,2018.2,2018,2018,MS
MISSISSIPPI,MISSISSIPPI SOUTHERN,MSS,FIFTH CIRCUIT,5TH,2018-06-30,6,626,328,1,0,297,10,8,1,0,1,616,320,0,296,NA,NA,NA,NA,NA,2018.2,2018,2018,MS
MISSOURI,MISSOURI EASTERN,MOE,EIGHTH CIRCUIT,8TH,2018-06-30,6,789,503,1,0,285,11,8,1,0,2,778,495,0,283,NA,NA,NA,NA,NA,2018.2,2018,2018,MO
MISSOURI,MISSOURI WESTERN,MOW,EIGHTH CIRCUIT,8TH,2018-06-30,6,612,397,0,2,213,7,5,0,2,0,605,392,0,213,NA,NA,NA,NA,NA,2018.2,2018,2018,MO
MONTANA,MONTANA,MT,NINTH CIRCUIT,9TH,2018-06-30,6,125,105,1,0,19,5,2,1,0,2,120,103,0,17,NA,NA,NA,NA,NA,2018.2,2018,2018,MT
NEBRASKA,NEBRASKA,NE,EIGHTH CIRCUIT,8TH,2018-06-30,6,303,205,1,2,95,11,8,1,2,0,292,197,0,95,NA,NA,NA,NA,NA,2018.2,2018,2018,NE
NEVADA,NEVADA,NV,NINTH CIRCUIT,9TH,2018-06-30,6,858,679,17,0,162,24,11,12,0,1,834,668,5,161,NA,NA,NA,NA,NA,2018.2,2018,2018,NV
NEW HAMPSHIRE,NEW HAMPSHIRE,NH,FIRST CIRCUIT,1ST,2018-06-30,6,131,98,0,1,32,9,8,0,1,0,122,90,0,32,NA,NA,NA,NA,NA,2018.2,2018,2018,NH
NEW JERSEY,NEW JERSEY,NJ,THIRD CIRCUIT,3RD,2018-06-30,6,2220,1359,22,0,839,56,28,15,0,13,2164,1331,7,826,NA,NA,NA,NA,NA,2018.2,2018,2018,NJ
NEW MEXICO,NEW MEXICO,NM,TENTH CIRCUIT,10TH,2018-06-30,6,296,254,1,0,41,7,4,1,0,2,289,250,0,39,NA,NA,NA,NA,NA,2018.2,2018,2018,NM
NEW YORK,NEW YORK EASTERN,NYE,SECOND CIRCUIT,2ND,2018-06-30,6,1387,824,32,0,531,71,44,27,0,0,1316,780,5,531,NA,NA,NA,NA,NA,2018.2,2018,2018,NY
NEW YORK,NEW YORK NORTHERN,NYN,SECOND CIRCUIT,2ND,2018-06-30,6,495,370,2,0,123,8,5,2,0,1,487,365,0,122,NA,NA,NA,NA,NA,2018.2,2018,2018,NY
NEW YORK,NEW YORK SOUTHERN,NYS,SECOND CIRCUIT,2ND,2018-06-30,6,741,521,15,0,203,55,41,10,0,2,686,480,5,201,NA,NA,NA,NA,NA,2018.2,2018,2018,NY
NEW YORK,NEW YORK WESTERN,NYW,SECOND CIRCUIT,2ND,2018-06-30,6,338,236,3,1,98,9,5,3,1,0,329,231,0,98,NA,NA,NA,NA,NA,2018.2,2018,2018,NY
NORTH CAROLINA,NORTH CAROLINA EASTERN,NCE,FOURTH CIRCUIT,4TH,2018-06-30,6,545,196,5,0,344,21,11,5,0,5,524,185,0,339,NA,NA,NA,NA,NA,2018.2,2018,2018,NC
NORTH CAROLINA,NORTH CAROLINA MIDDLE,NCM,FOURTH CIRCUIT,4TH,2018-06-30,6,304,137,0,0,167,7,6,0,0,1,297,131,0,166,NA,NA,NA,NA,NA,2018.2,2018,2018,NC
NORTH CAROLINA,NORTH CAROLINA WESTERN,NCW,FOURTH CIRCUIT,4TH,2018-06-30,6,343,163,4,0,176,13,8,4,0,1,330,155,0,175,NA,NA,NA,NA,NA,2018.2,2018,2018,NC
NORTH DAKOTA,NORTH DAKOTA,ND,EIGHTH CIRCUIT,8TH,2018-06-30,6,57,54,1,0,2,5,4,1,0,0,52,50,0,2,NA,NA,NA,NA,NA,2018.2,2018,2018,ND
NORTHERN MARIANA ISLANDS,NORTHERN MARIANAS,NMI,NINTH CIRCUIT,9TH,2018-06-30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2018.2,2018,2018,NA
OHIO,OHIO NORTHERN,OHN,SIXTH CIRCUIT,6TH,2018-06-30,6,1633,1310,0,0,323,17,14,0,0,3,1616,1296,0,320,NA,NA,NA,NA,NA,2018.2,2018,2018,OH
OHIO,OHIO SOUTHERN,OHS,SIXTH CIRCUIT,6TH,2018-06-30,6,1477,1017,1,1,458,11,8,1,1,1,1466,1009,0,457,NA,NA,NA,NA,NA,2018.2,2018,2018,OH
OKLAHOMA,OKLAHOMA EASTERN,OKE,TENTH CIRCUIT,10TH,2018-06-30,6,147,132,1,0,14,4,4,0,0,0,143,128,1,14,NA,NA,NA,NA,NA,2018.2,2018,2018,OK
OKLAHOMA,OKLAHOMA NORTHERN,OKN,TENTH CIRCUIT,10TH,2018-06-30,6,209,183,7,0,19,8,0,7,0,1,201,183,0,18,NA,NA,NA,NA,NA,2018.2,2018,2018,OK
OKLAHOMA,OKLAHOMA WESTERN,OKW,TENTH CIRCUIT,10TH,2018-06-30,6,465,374,0,0,91,11,10,0,0,1,454,364,0,90,NA,NA,NA,NA,NA,2018.2,2018,2018,OK
OREGON,OREGON,OR,NINTH CIRCUIT,9TH,2018-06-30,6,730,542,6,1,181,25,16,6,1,2,705,526,0,179,NA,NA,NA,NA,NA,2018.2,2018,2018,OR
PENNSYLVANIA,PENNSYLVANIA EASTERN,PAE,THIRD CIRCUIT,3RD,2018-06-30,6,786,416,6,0,364,31,24,5,0,2,755,392,1,362,NA,NA,NA,NA,NA,2018.2,2018,2018,PA
PENNSYLVANIA,PENNSYLVANIA MIDDLE,PAM,THIRD CIRCUIT,3RD,2018-06-30,6,452,266,4,0,182,18,8,4,0,6,434,258,0,176,NA,NA,NA,NA,NA,2018.2,2018,2018,PA
PENNSYLVANIA,PENNSYLVANIA WESTERN,PAW,THIRD CIRCUIT,3RD,2018-06-30,6,614,390,10,1,213,17,7,9,1,0,597,383,1,213,NA,NA,NA,NA,NA,2018.2,2018,2018,PA
PUERTO RICO,PUERTO RICO,PR,FIRST CIRCUIT,1ST,2018-06-30,6,656,276,14,1,365,24,11,9,1,3,632,265,5,362,NA,NA,NA,NA,NA,2018.2,2018,2018,NA
RHODE ISLAND,RHODE ISLAND,RI,FIRST CIRCUIT,1ST,2018-06-30,6,209,159,1,0,49,10,9,1,0,0,199,150,0,49,NA,NA,NA,NA,NA,2018.2,2018,2018,RI
SOUTH CAROLINA,SOUTH CAROLINA,SC,FOURTH CIRCUIT,4TH,2018-06-30,6,522,211,1,0,310,15,13,1,0,1,507,198,0,309,NA,NA,NA,NA,NA,2018.2,2018,2018,SC
SOUTH DAKOTA,SOUTH DAKOTA,SD,EIGHTH CIRCUIT,8TH,2018-06-30,6,72,66,0,1,5,3,2,0,1,0,69,64,0,5,NA,NA,NA,NA,NA,2018.2,2018,2018,SD
TENNESSEE,TENNESSEE EASTERN,TNE,SIXTH CIRCUIT,6TH,2018-06-30,6,1062,604,3,1,454,12,7,3,1,1,1050,597,0,453,NA,NA,NA,NA,NA,2018.2,2018,2018,TN
TENNESSEE,TENNESSEE MIDDLE,TNM,SIXTH CIRCUIT,6TH,2018-06-30,6,722,351,1,0,370,9,6,1,0,2,713,345,0,368,NA,NA,NA,NA,NA,2018.2,2018,2018,TN
TENNESSEE,TENNESSEE WESTERN,TNW,SIXTH CIRCUIT,6TH,2018-06-30,6,1125,277,1,0,847,8,6,1,0,1,1117,271,0,846,NA,NA,NA,NA,NA,2018.2,2018,2018,TN
TEXAS,TEXAS EASTERN,TXE,FIFTH CIRCUIT,5TH,2018-06-30,6,456,225,2,0,229,27,23,2,0,2,429,202,0,227,NA,NA,NA,NA,NA,2018.2,2018,2018,TX
TEXAS,TEXAS NORTHERN,TXN,FIFTH CIRCUIT,5TH,2018-06-30,6,924,407,18,1,498,59,36,17,1,5,865,371,1,493,NA,NA,NA,NA,NA,2018.2,2018,2018,TX
TEXAS,TEXAS SOUTHERN,TXS,FIFTH CIRCUIT,5TH,2018-06-30,6,938,347,14,0,577,48,30,14,0,4,890,317,0,573,NA,NA,NA,NA,NA,2018.2,2018,2018,TX
TEXAS,TEXAS WESTERN,TXW,FIFTH CIRCUIT,5TH,2018-06-30,6,693,350,8,0,335,34,24,8,0,2,659,326,0,333,NA,NA,NA,NA,NA,2018.2,2018,2018,TX
UTAH,UTAH,UT,TENTH CIRCUIT,10TH,2018-06-30,6,870,572,4,0,294,12,6,4,0,2,858,566,0,292,NA,NA,NA,NA,NA,2018.2,2018,2018,UT
VERMONT,VERMONT,VT,SECOND CIRCUIT,2ND,2018-06-30,6,39,29,0,1,9,2,1,0,1,0,37,28,0,9,NA,NA,NA,NA,NA,2018.2,2018,2018,VT
VIRGINIA,VIRGINIA EASTERN,VAE,FOURTH CIRCUIT,4TH,2018-06-30,6,1455,852,4,1,598,19,15,3,1,0,1436,837,1,598,NA,NA,NA,NA,NA,2018.2,2018,2018,VA
VIRGINIA,VIRGINIA WESTERN,VAW,FOURTH CIRCUIT,4TH,2018-06-30,6,433,253,1,1,178,8,4,1,1,2,425,249,0,176,NA,NA,NA,NA,NA,2018.2,2018,2018,VA
VIRGIN ISLANDS,VIRGIN ISLANDS,VI,THIRD CIRCUIT,3RD,2018-06-30,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,2018.2,2018,2018,NA
WASHINGTON,WASHINGTON EASTERN,WAE,NINTH CIRCUIT,9TH,2018-06-30,6,297,220,4,1,72,11,5,4,1,1,286,215,0,71,NA,NA,NA,NA,NA,2018.2,2018,2018,WA
WASHINGTON,WASHINGTON WESTERN,WAW,NINTH CIRCUIT,9TH,2018-06-30,6,798,574,3,0,221,21,15,2,0,4,777,559,1,217,NA,NA,NA,NA,NA,2018.2,2018,2018,WA
WEST VIRGINIA,WEST VIRGINIA NORTHERN,WVN,FOURTH CIRCUIT,4TH,2018-06-30,6,104,86,0,0,18,7,7,0,0,0,97,79,0,18,NA,NA,NA,NA,NA,2018.2,2018,2018,WV
WEST VIRGINIA,WEST VIRGINIA SOUTHERN,WVS,FOURTH CIRCUIT,4TH,2018-06-30,6,158,138,2,0,18,5,3,2,0,0,153,135,0,18,NA,NA,NA,NA,NA,2018.2,2018,2018,WV
WISCONSIN,WISCONSIN EASTERN,WIE,SEVENTH CIRCUIT,7TH,2018-06-30,6,1038,682,1,0,355,12,8,0,0,4,1026,674,1,351,NA,NA,NA,NA,NA,2018.2,2018,2018,WI
WISCONSIN,WISCONSIN WESTERN,WIW,SEVENTH CIRCUIT,7TH,2018-06-30,6,375,315,0,0,60,8,8,0,0,0,367,307,0,60,NA,NA,NA,NA,NA,2018.2,2018,2018,WI
WYOMING,WYOMING,WY,TENTH CIRCUIT,10TH,2018-06-30,6,85,75,2,0,8,4,1,2,0,1,81,74,0,7,NA,NA,NA,NA,NA,2018.2,2018,2018,WY
